,name,link,rate,location,h_id
1818,Hôtel La Manufacture,https://www.tripadvisor.fr/Hotel_Review-g187147-d197563-Reviews-Hotel_La_Manufacture-Paris_Ile_de_France.html,"4,5","8 rue Philippe de Champagne 13th Arr., 75013 Paris France",187147197563
1819,Hôtel La Manufacture,https://www.tripadvisor.fr/Hotel_Review-g187147-d197563-Reviews-Hotel_La_Manufacture-Paris_Ile_de_France.html,"4,5","8 rue Philippe de Champagne 13th Arr., 75013 Paris France",187147197563
1820,The Vintage Hotel & Spa Lisbon,https://www.tripadvisor.fr/Hotel_Review-g189158-d1754262-Reviews-The_Vintage_Hotel_Spa_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,"4,5","Rua Rodrigo da Fonseca 2, Lisbonne 1250-191 Portugal",1891581754262
1821,Soleil Vacances Beach Hôtel,https://www.tripadvisor.fr/Hotel_Review-g187187-d582557-Reviews-Soleil_Vacances_Beach_Hotel-Trouville_sur_Mer_Deauville_Calvados_Basse_Normandie_Norman.html,"3,0","1 quai Albert 1er, 14360 Trouville, Deauville France",187187582557
1822,Hotel Al Ponte Mocenigo,https://www.tripadvisor.fr/Hotel_Review-g187870-d558796-Reviews-Hotel_Al_Ponte_Mocenigo-Venice_Veneto.html,"5,0","S. Croce 2063, 30135 Venise Italie",187870558796
1823,LA METAIRIE DU VAUHARIOT PISCINE CHAUFFÉE ET VUE MER,https://www.tripadvisor.fr/Hotel_Review-g196526-d1466662-Reviews-LA_METAIRIE_DU_VAUHARIOT_PISCINE_CHAUFFEE_ET_VUE_MER-Cancale_Ille_et_Vilaine_Brittany.html,"4,5","66 rue des Francais Libres Terrelabouet le Vauhariot, 35260 Cancale France",1965261466662
1824,Langham Court Hotel,https://www.tripadvisor.fr/Hotel_Review-g186338-d199141-Reviews-Langham_Court_Hotel-London_England.html,"3,5","31-35 Langham Street Fitzrovia, Londres W1W 6BU Angleterre",186338199141
1825,Château de Roncourt,https://www.tripadvisor.fr/Hotel_Review-g13917377-d6695448-Reviews-Chateau_de_Roncourt-Hagneville_et_Roncourt_Vosges_Grand_Est.html,"5,0","1, rue du Château, 88300 Hagnéville-et-Roncourt France",139173776695448
1826,Domaine du Feyel,https://www.tripadvisor.fr/Hotel_Review-g6369106-d6368996-Reviews-Domaine_du_Feyel-Landaville_Vosges_Grand_Est.html,"3,5","Domaine de Feyel 102 rue Han le Duc, 88300 Landaville France",63691066368996
1827,Hôtel La Manufacture,https://www.tripadvisor.fr/Hotel_Review-g187147-d197563-Reviews-Hotel_La_Manufacture-Paris_Ile_de_France.html,"4,5","8 rue Philippe de Champagne 13th Arr., 75013 Paris France",187147197563
1828,Le Clos,https://www.tripadvisor.fr/Hotel_Review-g659457-d1108939-Reviews-Le_Clos-Limeray_Indre_et_Loire_Centre_Val_de_Loire.html,"5,0","10 route du Buisson, 37530 Limeray France",6594571108939
1829,Les Lauriers Eco Hotel & Restaurant,https://www.tripadvisor.fr/Hotel_Review-g1191832-d5043093-Reviews-Les_Lauriers_Eco_Hotel_Restaurant-Anse_Volbert_Praslin_Island.html,"4,5","Cote D'or, Anse Volbert, Île de Praslin SC Îles Seychelles",11918325043093
1830,Pension Hibiscus,https://www.tripadvisor.fr/Hotel_Review-g477968-d1592323-Reviews-Pension_Hibiscus-La_Digue_Island.html,"4,5","Anse Reunion, La Digue Island Îles Seychelles",4779681592323
1831,Le Sans Souci Guesthouse,https://www.tripadvisor.fr/Hotel_Review-g298572-d1948898-Reviews-Le_Sans_Souci_Guesthouse-Victoria_Mahe_Island.html,"5,0","Mountain road of Sans Soucis PO Box 1234, Victoria, Île de Mahé Îles Seychelles",2985721948898
1832,Kenzi Club Agdal Medina,https://www.tripadvisor.fr/Hotel_Review-g293734-d1941087-Reviews-Kenzi_Club_Agdal_Medina-Marrakech_Marrakech_Safi.html,"4,5","Blvd Mohamed VI Zone de l'Agdal, Marrakech 40020 Maroc",2937341941087
1833,Victoria Beachcomber Resort & Spa,https://www.tripadvisor.fr/Hotel_Review-g298344-d324865-Reviews-Victoria_Beachcomber_Resort_Spa-Pointe_Aux_Piments.html,"4,5","Coastal Road, Pointe Aux Piments, Île Maurice 21304",298344324865
1834,Hôtel La Manufacture,https://www.tripadvisor.fr/Hotel_Review-g187147-d197563-Reviews-Hotel_La_Manufacture-Paris_Ile_de_France.html,"4,5","8 rue Philippe de Champagne 13th Arr., 75013 Paris France",187147197563
1835,Villa Eugenie,https://www.tripadvisor.fr/Hotel_Review-g187147-d228730-Reviews-Villa_Eugenie-Paris_Ile_de_France.html,"3,5","167 rue de Rome 17th Arr., 75017 Paris France",187147228730
1836,Hotel the Originals Paris Montmartre Apolonia,https://www.tripadvisor.fr/Hotel_Review-g187147-d269116-Reviews-Hotel_the_Originals_Paris_Montmartre_Apolonia-Paris_Ile_de_France.html,"3,5","147 rue Marcadet, 75018 Paris France",187147269116
1837,La Mondaine,https://www.tripadvisor.fr/Hotel_Review-g187147-d14888054-Reviews-La_Mondaine-Paris_Ile_de_France.html,"4,5","4 rue de Vintimille, 75009 Paris France",18714714888054
1838,Apparteo Palatino Paris 13,https://www.tripadvisor.fr/Hotel_Review-g187147-d9799377-Reviews-Apparteo_Palatino_Paris_13-Paris_Ile_de_France.html,"3,5","20-36 Allee Éric Chabeur 17 Avenue de Choisy, 75013 Paris France",1871479799377
1839,Hotel Paris Lafayette,https://www.tripadvisor.fr/Hotel_Review-g187147-d633099-Reviews-Hotel_Paris_Lafayette-Paris_Ile_de_France.html,"3,5","23 rue des Messageries 10th Arr., 75010 Paris France",187147633099
1840,Hôtel Eldorado,https://www.tripadvisor.fr/Hotel_Review-g187147-d236438-Reviews-Hotel_Eldorado-Paris_Ile_de_France.html,"3,5","18 rue des Dames, 75017 Paris France",187147236438
1841,Hôtel La Manufacture,https://www.tripadvisor.fr/Hotel_Review-g187147-d197563-Reviews-Hotel_La_Manufacture-Paris_Ile_de_France.html,"4,5","8 rue Philippe de Champagne 13th Arr., 75013 Paris France",187147197563
1842,Holiday Inn Bangkok Sukhumvit,https://www.tripadvisor.fr/Hotel_Review-g293916-d3657941-Reviews-Holiday_Inn_Bangkok_Sukhumvit-Bangkok.html,"4,5","1 Sukhumvit 22 Khlong Tan, Khlong Toei, Bangkok 10110 Thaïlande",2939163657941
1843,Hôtel Design Secret de Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d1633522-Reviews-Secret_de_Paris_Hotel_Spa-Paris_Ile_de_France.html,"5,0","2 rue de Parme, 75009 Paris France",1871471633522
1844,Hôtel Design Secret de Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d1633522-Reviews-Secret_de_Paris_Hotel_Spa-Paris_Ile_de_France.html,"5,0","2 rue de Parme, 75009 Paris France",1871471633522
1845,Hôtel Design Secret de Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d1633522-Reviews-Secret_de_Paris_Hotel_Spa-Paris_Ile_de_France.html,"5,0","2 rue de Parme, 75009 Paris France",1871471633522
1846,Hôtel Design Secret de Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d1633522-Reviews-Secret_de_Paris_Hotel_Spa-Paris_Ile_de_France.html,"5,0","2 rue de Parme, 75009 Paris France",1871471633522
1847,Hôtel Eiffel Blomet,https://www.tripadvisor.fr/Hotel_Review-g187147-d6395273-Reviews-Hotel_Eiffel_Blomet-Paris_Ile_de_France.html,"4,5","78 rue Blomet, 75015 Paris France",1871476395273
1848,Hotel Molitor Paris - MGallery Collection,https://www.tripadvisor.fr/Hotel_Review-g187147-d6534774-Reviews-Hotel_Molitor_Paris_MGallery_Hotel_Collection-Paris_Ile_de_France.html,"4,5","13 Rue Nungesser Et Coli, 75016 Paris France",1871476534774
1849,Hôtel Eiffel Blomet,https://www.tripadvisor.fr/Hotel_Review-g187147-d6395273-Reviews-Hotel_Eiffel_Blomet-Paris_Ile_de_France.html,"4,5","78 rue Blomet, 75015 Paris France",1871476395273
1850,Hotel Molitor Paris - MGallery Collection,https://www.tripadvisor.fr/Hotel_Review-g187147-d6534774-Reviews-Hotel_Molitor_Paris_MGallery_Hotel_Collection-Paris_Ile_de_France.html,"4,5","13 Rue Nungesser Et Coli, 75016 Paris France",1871476534774
1851,Starfish Varadero,https://www.tripadvisor.fr/Hotel_Review-g147275-d275185-Reviews-Starfish_Varadero-Varadero_Matanzas_Province_Cuba.html,"3,5","Carretera las Morlas, Km 14.5, Varadero 42200 Cuba",147275275185
1852,Flamingo Las Vegas Hotel & Casino,https://www.tripadvisor.fr/Hotel_Review-g45963-d91844-Reviews-Flamingo_Las_Vegas_Hotel_Casino-Las_Vegas_Nevada.html,"3,5","3555 Las Vegas Blvd S, Las Vegas, NV 89109-8901",4596391844
1853,B Montmartre Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d280083-Reviews-B_Montmartre_Hotel-Paris_Ile_de_France.html,"4,5","6 rue Lecluse, 75017 Paris France",187147280083
1854,B Montmartre Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d280083-Reviews-B_Montmartre_Hotel-Paris_Ile_de_France.html,"4,5","6 rue Lecluse, 75017 Paris France",187147280083
1855,"Mandarin Oriental, Paris",https://www.tripadvisor.fr/Hotel_Review-g187147-d2041918-Reviews-Mandarin_Oriental_Paris-Paris_Ile_de_France.html,"5,0","251 Rue Saint-Honoré, 75001 Paris France",1871472041918
1856,Hôtel Métropole Genève,https://www.tripadvisor.fr/Hotel_Review-g188057-d234227-Reviews-Hotel_Metropole_Geneve-Geneva.html,"4,5","34 Quai General Guisan Rue du rhône, Genève 1204 Suisse",188057234227
1857,Villa Garbo,https://www.tripadvisor.fr/Hotel_Review-g187221-d1061079-Reviews-Villa_Garbo-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,"4,5","62 boulevard D Alsace, 06400 Cannes France",1872211061079
1858,La Bastide de Boulbon,https://www.tripadvisor.fr/Hotel_Review-g970104-d949989-Reviews-La_Bastide_de_Boulbon-Boulbon_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html,"5,0","Rue de l'Hotel de Ville, 13150 Boulbon France",970104949989
1859,B Montmartre Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d280083-Reviews-B_Montmartre_Hotel-Paris_Ile_de_France.html,"4,5","6 rue Lecluse, 75017 Paris France",187147280083
1860,Hotel Rose Bourbon,https://www.tripadvisor.fr/Hotel_Review-g187147-d13646431-Reviews-Hotel_Rose_Bourbon-Paris_Ile_de_France.html,"4,5","53 rue de l Eglise, 75015 Paris France",18714713646431
1861,Hotel Rose Bourbon,https://www.tripadvisor.fr/Hotel_Review-g187147-d13646431-Reviews-Hotel_Rose_Bourbon-Paris_Ile_de_France.html,"4,5","53 rue de l Eglise, 75015 Paris France",18714713646431
1862,Travelodge Twickenham,https://www.tripadvisor.fr/Hotel_Review-g528819-d2492627-Reviews-Travelodge_Twickenham-Twickenham_Greater_London_England.html,"4,0","London Road, Twickenham TW1 3QS Angleterre",5288192492627
1863,The Montcalm At The Brewery London City,https://www.tripadvisor.fr/Hotel_Review-g186338-d2048999-Reviews-The_Montcalm_At_The_Brewery_London_City-London_England.html,"4,5","52 Chiswell Street, Londres EC1Y 4SA Angleterre",1863382048999
1864,Travelodge London Richmond Central,https://www.tripadvisor.fr/Hotel_Review-g11878701-d8764118-Reviews-Travelodge_London_Richmond_Central-Richmond_Richmond_upon_Thames_Greater_London_Engl.html,"4,0","9 Paradise Road, Richmond, Richmond-upon-Thames TW9 1RX Angleterre",118787018764118
1865,Hotel Rose Bourbon,https://www.tripadvisor.fr/Hotel_Review-g187147-d13646431-Reviews-Hotel_Rose_Bourbon-Paris_Ile_de_France.html,"4,5","53 rue de l Eglise, 75015 Paris France",18714713646431
1866,Le Mareuil,https://www.tripadvisor.fr/Hotel_Review-g187147-d264828-Reviews-Le_Mareuil-Paris_Ile_de_France.html,"4,5","51 rue de Malte, 75011 Paris France",187147264828
1867,Hampton by Hilton Paris Clichy,https://www.tripadvisor.fr/Hotel_Review-g608772-d15617939-Reviews-Hampton_by_Hilton_Paris_Clichy-Clichy_Hauts_de_Seine_Ile_de_France.html,"4,0","7 boulevard du General Leclerc, 92110 Clichy France",60877215617939
1868,Hilton Paris Charles de Gaulle Airport,https://www.tripadvisor.fr/Hotel_Review-g226863-d207761-Reviews-Hilton_Paris_Charles_de_Gaulle_Airport-Tremblay_En_France_Seine_Saint_Denis_Ile_de_Fran.html,"3,5","Roissypole, Rue de Rome, BP16461, 95708 Tremblay-en-France France",226863207761
1869,Innside by Melia Paris Charles de Gaulle,https://www.tripadvisor.fr/Hotel_Review-g196587-d15321060-Reviews-Innside_by_Melia_Paris_Charles_de_Gaulle-Roissy_en_France_Val_d_Oise_Ile_de_France.html,"4,0","9 rue du Voyageur Roissy Pôle Ouest 9 rue du Voyageur Roissy Pole Ouest, 95700 Roissy-en-France France",19658715321060
1870,Hotel Colon Gran Melia - The Leading Hotels of the World,https://www.tripadvisor.fr/Hotel_Review-g187443-d191204-Reviews-Hotel_Colon_Gran_Melia_The_Leading_Hotels_of_the_World-Seville_Province_of_Seville_Anda.html,"4,5","Canalejas, 1, 41001 Séville Espagne",187443191204
1871,Hilton Budapest,https://www.tripadvisor.fr/Hotel_Review-g274887-d276362-Reviews-Hilton_Budapest-Budapest_Central_Hungary.html,"4,5","Hess András tér 1, Budapest 1014 Hongrie",274887276362
1872,Hôtel Château Frontenac,https://www.tripadvisor.fr/Hotel_Review-g187147-d228854-Reviews-Hotel_Chateau_Frontenac-Paris_Ile_de_France.html,"4,5","54 rue Pierre Charron, 75008 Paris France",187147228854
1873,Maison Astor Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d229443-Reviews-Maison_Astor_Paris_Curio_Collection_by_Hilton-Paris_Ile_de_France.html,"4,5","11 Rue d'Astorg 8th Arr., 75008 Paris France",187147229443
1874,Hôtel Bourgogne & Montana,https://www.tripadvisor.fr/Hotel_Review-g187147-d229526-Reviews-Hotel_Bourgogne_Montana-Paris_Ile_de_France.html,"4,5","3 rue de Bourgogne 7th Arr., 75007 Paris France",187147229526
1875,Innside by Melia Paris Charles de Gaulle,https://www.tripadvisor.fr/Hotel_Review-g196587-d15321060-Reviews-Innside_by_Melia_Paris_Charles_de_Gaulle-Roissy_en_France_Val_d_Oise_Ile_de_France.html,"4,0","9 rue du Voyageur Roissy Pôle Ouest 9 rue du Voyageur Roissy Pole Ouest, 95700 Roissy-en-France France",19658715321060
1876,Hilton Budapest,https://www.tripadvisor.fr/Hotel_Review-g274887-d276362-Reviews-Hilton_Budapest-Budapest_Central_Hungary.html,"4,5","Hess András tér 1, Budapest 1014 Hongrie",274887276362
1877,Hotel Indigo Paris - Opera,https://www.tripadvisor.fr/Hotel_Review-g187147-d6925750-Reviews-Hotel_Indigo_Paris_Opera-Paris_Ile_de_France.html,"4,5","2 Rue Edouard VII, 75009 Paris France",1871476925750
1878,El Palace Hotel,https://www.tripadvisor.fr/Hotel_Review-g187497-d190617-Reviews-El_Palace_Hotel-Barcelona_Catalonia.html,"4,5","Gran Via de les Corts Catalanes, 668, 08010 Barcelone Espagne",187497190617
1879,Park Hyatt Paris - Vendôme,https://www.tripadvisor.fr/Hotel_Review-g187147-d250928-Reviews-Park_Hyatt_Paris_Vendome-Paris_Ile_de_France.html,"4,5","5 rue de la Paix, 75002 Paris France",187147250928
1880,Crowne Plaza Amsterdam South,https://www.tripadvisor.fr/Hotel_Review-g188590-d2165279-Reviews-Crowne_Plaza_Amsterdam_South-Amsterdam_North_Holland_Province.html,"4,5","George Gershwinlaan 101, 1082 MT Amsterdam Pays-Bas",1885902165279
1881,"Mandarin Oriental, Paris",https://www.tripadvisor.fr/Hotel_Review-g187147-d2041918-Reviews-Mandarin_Oriental_Paris-Paris_Ile_de_France.html,"5,0","251 Rue Saint-Honoré, 75001 Paris France",1871472041918
1882,InterContinental Berlin,https://www.tripadvisor.fr/Hotel_Review-g187323-d2184676-Reviews-InterContinental_Berlin-Berlin.html,"4,5","Budapester Strasse 2, 10787 Berlin Allemagne",1873232184676
1883,Hotel Rose Bourbon,https://www.tripadvisor.fr/Hotel_Review-g187147-d13646431-Reviews-Hotel_Rose_Bourbon-Paris_Ile_de_France.html,"4,5","53 rue de l Eglise, 75015 Paris France",18714713646431
1884,Hotel Rose Bourbon,https://www.tripadvisor.fr/Hotel_Review-g187147-d13646431-Reviews-Hotel_Rose_Bourbon-Paris_Ile_de_France.html,"4,5","53 rue de l Eglise, 75015 Paris France",18714713646431
1885,Club Cactus Paradise,https://www.tripadvisor.fr/Hotel_Review-g676110-d1064076-Reviews-Club_Cactus_Paradise-Gumuldur_Izmir_Province_Turkish_Aegean_Coast.html,"4,0","Sahil Str. 13 Menderes Gumuldur, Gumuldur 35480 Turquie",6761101064076
1886,Iberostar Selection Hacienda Dominicus,https://www.tripadvisor.fr/Hotel_Review-g663484-d253138-Reviews-Iberostar_Selection_Hacienda_Dominicus-Bayahibe_La_Altagracia_Province_Dominican_Republ.html,"4,5","Playa Bayahibe, Bayahibe 23000 République dominicaine",663484253138
1887,Hotel Baia del Porto,https://www.tripadvisor.fr/Hotel_Review-g656838-d1089256-Reviews-Hotel_Baia_del_Porto-Budoni_Province_of_Olbia_Tempio_Sardinia.html,"4,5","Via delle Magnolie, 08020, Budoni, Sardaigne Italie",6568381089256
1888,Hotel Terminus Lyon,https://www.tripadvisor.fr/Hotel_Review-g187147-d282205-Reviews-Hotel_Terminus_Lyon-Paris_Ile_de_France.html,"4,0","19 boulevard Diderot, 75012 Paris France",187147282205
1889,Hotel Terminus Lyon,https://www.tripadvisor.fr/Hotel_Review-g187147-d282205-Reviews-Hotel_Terminus_Lyon-Paris_Ile_de_France.html,"4,0","19 boulevard Diderot, 75012 Paris France",187147282205
1890,Hôtel d'Orsay,https://www.tripadvisor.fr/Hotel_Review-g187175-d236889-Reviews-Hotel_d_Orsay-Toulouse_Haute_Garonne_Occitanie.html,"4,0","8 boulevard de Bonrepos, 31000, Toulouse France",187175236889
1891,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
1892,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
1893,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
1894,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
1895,Grand Atlantic Hôtel,https://www.tripadvisor.fr/Hotel_Review-g196505-d7778980-Reviews-Grand_Atlantic_Hotel-Arcachon_Gironde_Nouvelle_Aquitaine.html,"3,5","16 avenue de la Republique, 33120 Arcachon France",1965057778980
1896,Privilège Hôtel Eurociel Centre Comédie,https://www.tripadvisor.fr/Hotel_Review-g187153-d2706661-Reviews-Privilege_Hotel_Eurociel_Centre_Comedie-Montpellier_Herault_Occitanie.html,"4,5","1 Avenue Du Pont Juvenal MONTPELLIER CENTRE VILLE, 34000, Montpellier France",1871532706661
1897,Hotel Escale Oceania Biarritz,https://www.tripadvisor.fr/Hotel_Review-g187080-d248518-Reviews-Hotel_Escale_Oceania_Biarritz-Biarritz_Basque_Country_Pyrenees_Atlantiques_Nouvelle_Aqu.html,"4,0","19 ave de la Reine Victoria, 64200 Biarritz France",187080248518
1898,Crowne Plaza Barcelona - Fira Center,https://www.tripadvisor.fr/Hotel_Review-g187497-d228466-Reviews-Crowne_Plaza_Barcelona_Fira_Center-Barcelona_Catalonia.html,"4,5","Avenida de Rius I Taulet, 1-3, 08004 Barcelone Espagne",187497228466
1899,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
1900,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
1901,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
1902,Severin Safari Camp,https://www.tripadvisor.fr/Hotel_Review-g303978-d1308548-Reviews-Severin_Safari_Camp-Tsavo_National_Park_West_Coast_Province.html,"5,0","Kitani Wildlife Area, Tsavo National Park West 00400 Kenya",3039781308548
1903,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
1904,Hotel Le Regina,https://www.tripadvisor.fr/Hotel_Review-g196601-d675276-Reviews-Hotel_Le_Regina-Canet_en_Roussillon_Pyrenees_Orientales_Occitanie.html,"4,5","132 boulevard Tixador, 66140 Canet en Roussillon France",196601675276
1905,Hôtel CitizenM Paris Gare de Lyon,https://www.tripadvisor.fr/Hotel_Review-g187147-d12455412-Reviews-Hotel_CitizenM_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,"4,5","8 rue Van Gogh, 75012 Paris France",18714712455412
1906,Hôtel CitizenM Paris Gare de Lyon,https://www.tripadvisor.fr/Hotel_Review-g187147-d12455412-Reviews-Hotel_CitizenM_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,"4,5","8 rue Van Gogh, 75012 Paris France",18714712455412
1907,Hotel Parisianer,https://www.tripadvisor.fr/Hotel_Review-g187147-d17497848-Reviews-Hotel_Parisianer-Paris_Ile_de_France.html,"4,5","5 rue Hector Malot, 75012 Paris France",18714717497848
1908,Hôtel Le 209,https://www.tripadvisor.fr/Hotel_Review-g187147-d207565-Reviews-Hotel_Le_209-Paris_Ile_de_France.html,"4,0","209 / 211 Rue De Charenton, 75012 Paris France",187147207565
1909,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
